DATE,OPEN,CLOSE,HIGH,LOW,VOLUME,MA,STO,FIBO,AC,BUL,ICCI,MACD,RSI,BEAR,AD,ATR,AO,MOM,OSMA,MARKET
2007.02.12 00:00:00,667.55,660.7,668.25,659.5,9424,651.8435714285711,81.88405797101434,647.3050606360335,1.441499999999699,16.16189326621361,108.3078029308999,8.536458884883587,64.15534417116424,7.41189326621361,51260.26468477221,9.667142857142867,21.4568823529404,102.2312310453673,1.105077008901819,0
2007.02.13 00:00:00,660.75,663.85,668.85,660.45,6776,652.9485714285712,76.53374233128825,650.3003521469889,2.107911764705612,15.08162279961164,113.3856057815424,8.780869300937525,66.7471574540547,6.68162279961166,49969.59801810553,9.56142857142858,22.6307352941169,102.3859465128474,1.108456070806205,1
2007.02.14 00:00:00,663.8,668.65,671.65,663.3,7158,654.5914285714283,75.90361445783131,653.2682958034707,2.909929411764413,15.75567668538133,124.4795808579302,9.255198039430525,70.41442441168505,7.405676685381309,51984.12496421333,9.466428571428578,24.26691176470513,103.5623015565709,1.376344250503583,1
2007.02.15 00:00:00,668.6,669.25,670.25,662.15,6268,656.2642857142855,82.70989193682463,656.5770025588459,2.873541176470233,12.44772287318392,119.5761202777018,9.569214024980056,70.86625189672034,4.347722873183898,56704.47064322568,9.540714285714298,25.61691176470504,103.6263412972454,1.425624038959805,1
2007.02.16 00:00:00,669.3,668.9,669.65,662.6,5793,658.0999999999997,84.03525954946134,659.2901420982537,1.490888235293824,10.2623338913005,114.9400424902727,9.678266845282565,70.16306544499122,3.212333891300545,61264.91745173631,9.54857142857144,25.35647058823452,103.9956467661691,1.235261585976723,0
2007.02.19 00:00:00,668.4,670.25,673.03,667.35,3295,659.7785714285711,79.96462860030327,661.514916520568,0.992782352940889,12.09057190682893,117.9089177132523,9.761105757539212,71.39473784556463,6.410571906828977,61334.53012779265,9.500000000000009,25.70873529411688,103.633552377271,1.027722336775051,1
2007.02.20 00:00:00,670.3,656.85,671.75,655.5,6756,660.0928571428568,48.62754377662095,673.03,-0.4607000000003403,11.39477592013907,52.16499007502419,8.645824497825288,48.86832589833966,-4.855224079860932,55701.06551240805,9.770000000000007,24.66138235294034,100.6743811786344,-0.267389295354759,0
2007.02.21 00:00:00,657.25,678.45,682.2,656.8,8317,661.6392857142855,60.02464354867111,655.5,-1.251005882353297,19.25980793154781,153.0431644786559,9.396577647646723,67.47706712699716,-6.140192068452279,61562.25842579389,10.9157142857143,23.77211764705794,103.2962850182704,0.2805134349748002,1
2007.02.22 00:00:00,678.5,677.05,680.8,674.95,6609,663.7499999999997,64.6411955449034,655.5,-0.5211058823533463,15.84412108418371,137.8047707068017,9.766010142263212,65.73271029339237,9.994121084183803,59698.18150271683,10.14071428571429,24.22329411764611,104.5637065637066,0.5005073488422465,0
2007.02.23 00:00:00,677,682.9,688.1,672.55,7365,666.2392857142854,83.60465116279056,656.034,0.2492941176467411,20.58067521501471,155.563074182375,10.41082465921602,69.44576158897027,5.030675215014639,62137.39372136633,10.82642857142858,24.90299999999911,105.3776714759664,0.9370590019803373,1
2007.02.26 00:00:00,680.7,686.11,687.9,680.7,13758,668.5971428571426,86.57236126224143,657.31664,0.9332176470583811,17.72486447001256,157.7022049548386,11.05344771769228,71.36136332245336,10.52486447001263,69054.61038803308,10.595,25.55647058823422,105.0543561476037,1.327173347483848,1
2007.02.27 00:00:00,686.21,662.96,688.8,657.4,15123,669.4514285714282,66.01851851851856,688.1,0.7860823529408876,19.65559811715354,36.46588063345886,9.584238459031781,47.30098586333128,-11.74440188284643,59287.27153452995,12.37357142857143,25.59632352941082,101.8371735791091,-0.1785959577990113,0
2007.02.28 00:00:00,662.85,668.91,677.3,661,18880,670.0878571428568,50.29166666666676,688.8,-0.974405882353178,8.18908410041729,63.67615202109966,8.798570367955676,51.98221513662899,-8.110915899582665,58731.29607440723,12.58428571428571,23.85176470588146,101.35,-0.8786369758724071,1
2007.03.01 00:00:00,668.96,664.01,677.15,661.45,16340,669.9171428571426,25.61181434599166,688.8,-3.470452941176745,8.767786371786201,31.90221513064952,7.691866645682808,48.02948648729835,-6.932213628213731,47720.00945020332,12.85571428571427,20.63882352941084,99.64135654261706,-1.764629564856413,0
2007.03.02 00:00:00,664,642.6,665.46,639.27,19151,668.6242857142854,19.09552212231822,688.1719999999999,-7.706982352941509,0.7609597472453515,-98.2686206375611,5.029214251928465,34.96157206857174,-25.4290402527547,33439.02319590784,14.10142857142856,14.27711764705782,97.26048130770396,-3.901516235765119,0
2007.03.05 00:00:00,642.5,636.14,644.55,632.95,19091,666.6449999999996,9.599356631086422,686.2159199999999,-13.05499411764745,-16.06917735950412,-139.2615641174283,2.370449963352485,32.00564761244935,-27.66917735950403,24848.07319590772,14.32999999999998,4.772264705881298,95.82586427656851,-5.863016687177455,0
2007.03.06 00:00:00,636.1,646.25,647.64,632.3,8871,665.0449999999996,13.61218247107331,683.0199647999999,-14.48321764705918,-10.92643773671784,-77.56629250040928,1.066854580982749,40.81572759015396,-26.26643773671788,32111.42130542535,14.8292857142857,-2.219029411765746,96.64996635010843,-6.241087284362304,1
2007.03.07 00:00:00,646.35,648.6,651.55,642.55,8668,663.5699999999997,22.95126973232675,678.9623676159999,-13.17658823529453,-5.592660917186777,-63.31725779867103,0.2208256679467695,42.7553238637057,-14.59266091718678,35097.06574986992,14.89357142857141,-7.103441176471733,96.9144564811356,-6.026540144696456,1
2007.03.08 00:00:00,648.55,651.35,655.55,647.05,11788,662.3164285714283,40.07804243557446,675.22937820672,-10.97519411764738,-0.7651379290172144,-48.53379721670131,-0.2251608099924169,45.12295007204705,-9.265137929017214,35235.74810281129,14.99714285714284,-11.28726470588344,97.37628943040814,-5.290750459390261,1
2007.03.09 00:00:00,651.61,647.95,657.85,647.45,13554,660.7235714285712,49.24681344148333,671.7950279501823,-6.216717647059113,2.729881775128092,-70.56076714613413,-0.8432395512840003,42.66833990989257,-7.670118224871885,22985.01733358052,15.3342857142857,-11.73026470588343,96.67288325251772,-4.58697505968448,0
2007.03.12 00:00:00,650.25,650.61,653.64,645.3,10390,660.277857142857,62.91241395680047,668.6354257141677,-1.421129411765014,-0.8358156213188295,-56.78585528772901,-1.105685977637449,45.28787296805324,-9.175815621318861,25825.44898825688,14.7692857142857,-9.861411764706986,99.050011418132,-3.661652104185793,1
2007.03.13 00:00:00,650.51,643.1,652,641.39,7320,657.7528571428569,52.79751332149215,665.7285916570343,1.111935294117302,-0.8506991039876084,-102.8857106695365,-1.897794306231845,39.54843355697645,-11.46069910398762,20864.95888458115,13.71285714285713,-8.605676470589401,94.78959392733437,-3.265275468981574,0
2007.03.14 00:00:00,643.2,643.85,645.75,636.64,8131,655.3814285714284,43.07181271749458,663.0543043244716,0.6679352941171377,-5.814884946275129,-93.77361590274403,-2.436935654204831,40.39708412723034,-14.92488494627514,25604.32331926835,13.94571428571428,-9.536235294119024,95.09637397533419,-2.678994339189267,1
2007.03.15 00:00:00,643.25,645.89,650,643.05,6007,652.737857142857,30.85937500000007,660.5939599785138,-0.5000352941181276,-0.7541870968072999,-76.39795360850434,-2.668833454990477,42.85203900713928,-7.704187096807345,24506.64130487989,13.33142857142856,-10.558441176472,94.58046566115098,-2.055553505872808,1
2007.03.16 00:00:00,646.75,652.95,655.15,645.64,6204,650.3692857142855,53.78302970622035,658.3304431802327,-1.244023529412196,4.082125345593681,-35.98505503382835,-2.256914826489265,50.74991089205998,-5.42787465440631,27840.23121024275,13.49642857142857,-11.19547058823673,95.16695573596071,-1.129483234055846,1
2007.03.19 00:00:00,654.7,653.4,656.15,651.95,5763,649.6864285714285,71.45027857504648,656.2480077258141,-0.4862941176472528,4.748964581937344,-34.90479856299822,-1.872569293316019,51.23318560013222,0.5489645819374118,26056.44549595691,11.55357142857142,-10.58182352941299,98.55798238204416,-0.4185350481827375,0
2007.03.20 00:00:00,654.35,658,660.9,652.6,5776,648.9071428571427,87.39563262684665,632.3,1.315735294117486,8.556255355946291,-7.697358136627936,-1.183152487629741,56.17827713492967,0.2562553559463367,27796.2045321015,10.98214285714285,-8.82332352941296,98.36898835418818,0.4268793303453751,1
2007.03.21 00:00:00,658.2,664.55,664.55,656.75,5861,648.9457142857141,91.34364945610544,632.872,4.189011764705652,10.46250459081102,30.80252799270776,-0.1070207739138596,62.30186318295753,2.662504590811068,33657.2045321015,10.41785714285714,-5.053500000001236,100.0813240764446,1.489884373385861,1
2007.03.22 00:00:00,663.85,663.5,666.6,661.9,5074,650.4385714285712,91.00719424460432,634.1391199999999,5.615788235293917,11.16786107783798,23.17977584392425,0.6535612898112504,60.77039163224614,6.467861077837938,32037.84282997386,8.882857142857135,-1.893794117648213,103.2524120759415,2.084155232544832,0
2007.03.23 00:00:00,663.65,656.65,664.55,654.95,5346,651.9035714285712,77.14936088250732,636.0867727999999,4.995194117646793,8.943880923861002,-17.88401667458341,0.6955721797404522,51.4824242267098,-0.6561190761389071,28585.2178299738,8.739999999999993,-0.3441176470599885,103.2241330524727,1.926026327209823,0
2007.03.26 00:00:00,657.36,663.9,665.5,656.8099999999999,5247,653.1642857142855,68.25236847409775,637.9175664319999,3.89209999999971,8.709040791880852,27.07412631248855,1.298907524502738,58.9523589820588,0.01904079188079777,31900.06593123961,8.276428571428564,0.8364411764694069,102.7311411992263,2.174172579668266,1
2007.03.27 00:00:00,663.85,664.15,665.5,661.65,4793,654.2749999999997,62.53101736972667,639.63851244608,2.809205882352649,7.657749250183542,28.55174573351891,1.776746811430485,59.19606948149909,3.80774925018352,33331.74125591489,7.908571428571422,1.897764705881173,102.3974714770274,2.183824925969867,1
2007.03.28 00:00:00,664.1,665.35,669.2,663.35,5891,655.2749999999997,77.44360902255609,641.2562016993152,2.03659999999968,10.28521364301446,37.13969308653571,2.226600989947201,60.46365229866229,4.435213643014436,31468.77544394907,7.71928571428571,2.669823529410564,102.1493820526599,2.089741943937952,1
2007.03.29 00:00:00,665.45,661.25,665.85,655.3,5008,656.2249999999997,64.50809464508063,643.4917055633699,0.587052941176148,6.601611694012377,13.21646918790087,2.226610947589165,54.0140064360721,-3.948388305987692,32109.60956717182,7.730000000000002,1.998794117645843,102.0526275175554,1.591582371126757,0
2007.03.30 00:00:00,661.3,663.3,667.6,660.65,5103,657.1314285714282,58.25471698113179,645.5483691183003,0.8125882352938105,7.772810023439092,28.25150162561159,2.36477702896002,56.61705940089227,0.8228100234390467,30898.10597004946,7.630714285714289,2.86644117646938,101.9504772444321,1.258932194466941,1
2007.04.02 00:00:00,665.25,663.75,666,656.05,5843,658.6064285714282,54.10225921521974,647.4404995888364,0.4710823529408796,5.61240859151917,33.37725967224096,2.481975217738182,57.2151386504609,-4.337591408480876,34098.54315597912,7.583571428571434,2.947058823528209,103.2110091743119,0.9688939715375555,0
2007.04.03 00:00:00,663.7,663.95,667.4,661.8,6601,660.0421428571425,60.19184652278171,649.1812596217295,0.4928705882350184,6.503493078444876,32.82944404016087,2.561466958601613,57.5080367475444,0.9034930784448534,32566.16815597931,7.332857142857149,3.236617647057642,103.1218451502679,0.7518870754548237,1
2007.04.04 00:00:00,664,673.86,675.45,663.61,9749,662.0399999999996,74.36913451511991,650.7827588519912,0.8219588235290756,12.70156549580997,101.6767975069966,3.385097616445023,69.24465943476436,0.8615654958099412,39696.7711965198,7.682142857142862,3.789676470586983,104.3304587468454,1.272013697005592,1
2007.04.05 00:00:00,673.96,674.51,675.55,671.45,6685,663.5799999999996,85.28478057889829,653.249482966792,2.358252941176192,11.12134185355126,107.5342465753414,4.04366753223178,69.85896816319753,7.021341853551348,42990.3565623735,7.295714285714284,6.157764705881164,103.3019373612068,1.55857301807109,1
2007.04.06 00:00:00,674.46,674.41,674.61,672.71,108,665.080714285714,93.62637362637368,655.925545010777,3.143941176470229,8.755435874472596,111.8221884284476,4.505582223720239,69.61829443211622,6.855435874472619,43075.61972026824,7.131428571428573,7.962705882351656,103.2154882154882,1.664190520757605,0
2007.04.09 00:00:00,673.21,670.9,677.7,670.4,6216,666.0021428571425,83.64298724954462,658.2804796094838,3.979517647058401,11.12465932097643,95.44982955387431,4.536135532165872,61.28155986426876,3.824659320976366,37711.1265695833,7.06000000000001,10.26108823529273,101.9604863221884,1.388145082454861,0
2007.04.10 00:00:00,671.1,677.5,681.45,670.8,5606,666.9271428571425,77.66716754320046,660.999212464156,4.262741176470263,13.313993703694,134.0292020245718,5.034875183715485,69.10719045879094,2.663993703693905,39158.6852550293,7.263571428571448,12.37123529411633,101.9486870814837,1.57485426803022,1
2007.04.11 00:00:00,677.45,677,680.65,674.25,6030,667.8914285714283,66.06385353873611,664.271338469891,3.823629411764294,11.24770888888054,125.2617399232983,5.328362088106587,67.93692081142885,4.847708888880561,38310.71650502932,7.385000000000015,13.96773529411621,102.0346646571213,1.523702156808276,0
2007.04.12 00:00:00,676.95,675.85,679.65,671.2,5647,669.2628571428569,64.94742113169741,667.0199243147084,2.684929411764415,9.326607619040487,110.4511805914204,5.405842003648218,65.08508487100843,0.8766076190405556,38878.75792514768,7.302857142857159,14.49685294117512,102.9239320794944,1.263285964051217,0
2007.04.13 00:00:00,675.65,684.75,685.65,675.55,5272,670.7521428571426,70.68273092369478,669.328736424355,2.575558823529171,13.26566367346322,158.300703238563,6.114912114073718,74.43029522516954,3.1656636734632,43211.19356871206,7.392142857142874,15.99367647058693,103.1405332128333,1.568696419328325,1
2007.04.16 00:00:00,685.76,689.85,691.05,682.9,6451,672.5878571428569,83.45864661654151,671.2,3.170570588235044,16.17056886296848,182.1614062682941,7.007603373078609,78.19304848504032,8.020568862968503,47762.51258711707,7.699285714285728,18.17058823529283,103.8696077693292,1.967372521169106,1
2007.04.17 00:00:00,689.8,686.4,690.75,685.75,6036,674.0914285714283,87.80487804878068,675.1700000000001,3.501288235293874,14.22477331111588,149.8793780485643,7.351932953517462,70.31808574094509,9.224773311115882,43295.87258711701,7.63857142857144,20.03382352941048,103.1637484030961,1.870942619711021,0
2007.04.18 00:00:00,686.45,689.75,690.8,685.4,5969,676.1271428571426,88.07339449541304,678.346,3.549717647058582,12.38551998095636,154.9609180388233,7.805160596841233,73.25993890621544,6.985519980956383,46943.59480933932,7.270714285714291,21.61088235293994,104.3100189035917,1.906226589189298,1
2007.04.19 00:00:00,689.7,682.7,691.4,678.95,7014,677.512857142857,73.6273627362738,691.05,2.914911764705721,12.37330284081963,101.0720439546117,7.508912618284626,59.3364654504493,-0.07669715918029851,44154.89601415862,7.663571428571426,22.59588235294007,102.9247700889492,1.276275233458869,0
2007.04.20 00:00:00,682.65,691.45,693.5,682.35,5449,679.4914285714285,76.01990049751271,678.95,1.609411764705712,12.69854529213103,140.039015923029,7.889243545417912,67.86432321546491,1.548545292131053,47600.22785272368,7.749285714285707,22.61455882352834,104.1732580037665,1.284038603564151,1
2007.04.23 00:00:00,691.7,688.85,693.55,686.8,7134,681.2699999999999,65.66666666666698,678.95,0.05132352941147644,11.5987531075408,115.0008047642017,7.889910299776943,63.41834295437393,4.848753107540801,44799.47229716827,7.831428571428562,21.77794117646943,103.7502824007832,0.9674792339163538,0
2007.04.24 00:00:00,688.8,683.7,691.7,680.75,7335,681.972857142857,62.05714285714313,679.534,-1.543264705882578,9.498931235035002,80.12500989002073,7.389692967154815,55.33952473273974,-1.451068764965044,41416.66407799024,7.767857142857134,20.22073529411659,101.4602439675897,0.238225136955533,0
2007.04.25 00:00:00,683.75,685.85,686.65,682,5791,682.7828571428571,49.20091324200934,680.09464,-2.646294117647383,3.927655344315667,87.72491331732805,7.085081746813671,57.86070535920733,-0.7223446556843101,45215.06192745271,7.807142857142854,18.49441176470475,101.6812204415057,-0.2529682770706607,1
2007.04.26 00:00:00,685.8,674.55,686.7,671.25,6177,682.792857142857,29.02912621359223,693.55,-3.437411764706237,5.145133152270546,13.30337557613634,5.864260058548439,43.38067600730989,-10.3048668477295,41676.7803740546,8.775000000000002,16.48014705882235,100.0207588855444,-1.445939736944196,0
2007.04.27 00:00:00,674.5,681.1,681.55,670.65,5720,683.5214285714285,34.53177257525089,693.1039999999999,-4.729117647059049,0.06011413051749059,53.30932580412184,5.363453777901555,51.32421547068469,-10.83988586948249,46924.48679607302,9.032142857142853,13.33191176470484,101.5203458041437,-1.764062729238074,1
2007.04.30 00:00:00,680.95,678.2,682.15,675.65,4931,683.5714285714286,32.15094339622652,692.20584,-5.601676470588473,1.130097826157908,29.18616044243853,4.678623173088113,47.97189540838972,-5.369902173842092,45862.42525761158,8.735714285714275,10.12970588235191,100.1033210332103,-2.15185891400381,0
2007.05.01 00:00:00,678.15,673.3,679.05,671.75,5026,683.3071428571428,34.41666666666675,691.3436064,-6.120294117647314,-0.8670590061504981,-12.18597774989061,3.697874144552316,42.67363392101973,-8.167059006150453,42970.75402473482,8.799999999999986,6.958676470587193,99.45347119645494,-2.676242781174172,0
2007.05.02 00:00:00,673.45,672.85,674.95,667.45,5558,683.092857142857,27.68411712511088,690.515862144,-6.493735294117892,-3.957479148128868,-18.55581285599991,2.8514425792373,42.19218799726254,-11.45747914812887,45416.27402473479,8.732142857142849,3.607941176469581,99.55611452245321,-3.005177675483929,0
2007.05.03 00:00:00,672.8,681.75,682.4,671.9,4616,682.8785714285714,44.47761194029833,689.13191041536,-4.840823529412069,3.086446444460876,50.72963056325589,2.865760383286897,53.79166102868526,-7.413553555539124,49460.76926283005,8.760714285714275,2.456029411763666,99.56188389923329,-2.432695075641997,1
2007.05.04 00:00:00,681.8,688.4,690.5,680.1,4800,682.7749999999999,71.00436681222698,667.45,-1.928941176471017,9.888382666680741,100.5229718632464,3.374804128530513,60.46072115268508,-0.5116173333192364,52322.30772436849,8.921428571428562,3.376911764704687,99.78980937885046,-1.421972866926556,1
2007.05.07 00:00:00,688,688.35,690.7,686.4,4301,682.9142857142856,91.67346938775505,667.9110000000001,0.2173823529407857,8.982899428583437,93.68472357610246,3.731179665361992,60.38700059436579,4.682899428583369,51922.2147011127,8.871428571428567,4.371617647057633,100.2840909090909,-0.6590958521180958,1
2007.05.08 00:00:00,688.3,685.35,688.6,681.95,5585,682.5999999999999,85.90941768511851,668.8225600000001,1.73538235294086,6.363913795928624,62.92613045313198,3.728554462989337,55.79487874184814,-0.2860862040713528,52048.1921447217,8.96071428571428,5.622352941175336,99.36208771293947,-0.2887735785102699,0
2007.05.09 00:00:00,685.3,680.25,686.55,675.65,5782,682.4249999999998,72.20520673813159,669.6976576000001,2.520029411764426,4.597640396510087,13.69460591286795,3.27716942451525,48.71061101083475,-6.30235960348989,51146.41232820797,8.849999999999998,7.106764705881233,99.64113080415994,-0.4527041020917801,0
2007.05.10 00:00:00,680.2,665.65,681,664.25,6528,680.5821428571427,40.36496350364953,690.7,0.5629411764703942,1.376548911294321,-127.187440168487,1.721501153066697,34.57307236535001,-15.37345108870568,45709.66008940199,9.25,5.823088235293085,96.26871068045411,-1.603710970780905,0
2007.05.11 00:00:00,665.7,670.6,672.75,664.4,6126,679.2785714285712,22.4546722454672,690.171,-2.77688235294163,-5.584386647461997,-85.10399100618446,0.877926283378315,41.09407091554436,-13.93438664746202,48680.95350257568,9.364285714285716,2.259852941175154,97.35065689192132,-2.024986186057087,1
2007.05.14 00:00:00,670.8,669.5,674.98,666.23,9678,678.2642857142855,16.82847896440127,689.6525800000001,-5.391141176471001,-2.092331412110298,-100.7913411956919,0.1192516557491672,40.09501910721187,-10.8423314121103,46236.56721686135,9.207142857142856,-1.53591176470718,97.92306567207839,-2.386036092708107,0
2007.05.15 00:00:00,669.55,672,673.45,664.9,9041,677.2749999999997,26.47058823529414,689.1445284,-6.603723529412013,-2.897712638951703,-81.34738934440847,-0.2770803363334835,43.60077616796976,-11.44771263895177,52211.02920516537,9.485714285714291,-4.841205882354075,97.98060800466574,-2.434754427505115,1
2007.05.16 00:00:00,672.05,661.8,673.23,659.75,11000,676.3642857142854,22.16494845360819,688.646637832,-6.690905882353126,-1.039467976244282,-174.4780201454211,-1.398114457351767,34.36877883500735,-14.5194679762443,44556.72653454215,9.345000000000002,-7.937176470589293,98.10985101178564,-3.082024677341325,0
2007.05.17 00:00:00,661.88,657.4,664.45,653.85,11429,674.6714285714282,20.64007421150266,687.49077231872,-5.97779411764734,-7.409543979637988,-196.018249688927,-2.611481766327756,31.16626351905323,-18.00954397963801,40783.00011944769,9.323571428571436,-10.48585294117765,96.52033475260608,-3.63024910911084,0
2007.05.18 00:00:00,657.45,661.17,662.88,655.78,10184,673.4549999999996,20.3432530310185,685.4723259795968,-4.86797058823563,-7.452466268261219,-148.1619829445931,-3.231624452661435,36.83929602584901,-14.55246626826124,46061.46772508141,9.36642857142858,-12.28500000000122,97.48894131524622,-3.476746893441916,1
2007.05.21 00:00:00,661.4299999999999,662.98,663.85,657.03,9612,672.7178571428568,32.33107015842205,683.574986420821,-4.246670588235656,-5.432113944223943,-125.5657372744035,-3.536276136225865,39.53105438439578,-12.25211394422399,53221.13927933361,9.332142857142872,-14.19564705882476,98.46725085400267,-2.974195177093546,1
2007.05.22 00:00:00,662.9299999999999,659.2,665.13,658.22,8538,671.7428571428568,36.26684411911487,681.7914872355717,-3.390958823529786,-2.711811952192079,-140.6306492433249,-4.0362023710843,35.93314601991671,-9.621811952192047,47104.91641392122,9.290000000000012,-15.46461764706009,97.97131604369474,-2.661524545774253,0
2007.05.23 00:00:00,659.1,661.55,664.5,657.35,9580,670.2999999999996,44.13052128929557,680.1149980014374,-2.479988235294353,-2.4429816733076,-111.3268922658644,-4.194421473938178,39.76732544783043,-9.592981673307577,48779.74158874625,9.050714285714296,-16.20776470588351,97.03703703703702,-2.162418912294255,1
2007.05.24 00:00:00,661.65,654.3,662.6,651.9,10604,667.8642857142853,35.20164046479822,678.5390981213511,-1.253488235294343,-2.536841434263692,-146.6220151426917,-4.848930212938399,32.9278202574459,-13.23684143426374,42932.67616818543,9.072142857142873,-16.10511764705996,95.04648460197561,-2.180610262814841,0
